close,rsi,macd,macd_signal,bb_middle,bb_std,bb_upper,bb_lower,ema_5,ema_10,ema_20,ema_50,momentum,atr,price_change,price_change_abs,volume_ma,volume_std,timestamp,symbol,price,direction,confidence,quantum_entropy,dominant_state,regime,fusion_score
0.6722868830470949,-0.12685412109253838,-0.7093317072992235,-0.7131013225333813,0.9272839499508272,-1.0006152012987313,0.08774508998653455,1.020694583858805,0.6221949381669298,0.6723459459176808,0.75059986458289,0.9670454158755829,-0.5263434618263803,-0.9449479530063081,0.404129049499508,-0.23676224448939215,-1.2506704560486372,-0.6800464781521992,2026-02-04T02:36:10.530030,BTCUSD,75948.56,SELL,0.517174482345581,0.96,0.96,CLEAN,0.8068697929382325
0.9472586227658031,0.5513122845971921,-0.32623017946229665,-0.4739315538959602,0.7579258203085585,-0.839926399954499,-0.204777810079848,0.9105400333544545,0.7466621279969062,0.701961959996783,0.7283356798309639,0.9360274052408398,0.018224281444302062,-0.6830550790288291,0.7970029203663275,0.3245329665576316,-1.1658553098600781,-0.9825958861338182,2026-02-04T02:36:10.904587,ETHUSD,2251.45,BUY,0.5666104555130005,0.96,0.96,CLEAN,0.8266441822052002
1.0227181904110314,0.33620410964474906,-0.6563704215662637,-0.7950502828635065,1.1495396756188523,-0.860842638893945,1.0419469208337067,1.2042006568086767,1.1150375597161988,1.1420529947837899,1.228000395762835,1.5114045861962617,-0.4871369235922999,-0.7656159629823663,-0.4109264930439937,-0.7289575770741685,-0.3207636325215068,-0.6055610636378054,2026-02-04T02:36:11.488249,XAUUSD,5047.13,BUY,0.5417894124984741,0.96,0.96,CLEAN,0.8167157649993897
0.6722868830470949,-0.12685412109253838,-0.7093317072992235,-0.7131013225333813,0.9272839499508272,-1.0006152012987313,0.08774508998653455,1.020694583858805,0.6221949381669298,0.6723459459176808,0.75059986458289,0.9670454158755829,-0.5263434618263803,-0.9449479530063081,0.404129049499508,-0.23676224448939215,-1.2506704560486372,-0.6800464781521992,2026-02-04T02:37:12.060540,BTCUSD,75941.2,BUY,0.5177872180938721,0.96,0.96,CLEAN,0.8071148872375489
0.9472586227658031,0.5513122845971921,-0.32623017946229665,-0.4739315538959602,0.7579258203085585,-0.839926399954499,-0.204777810079848,0.9105400333544545,0.7466621279969062,0.701961959996783,0.7283356798309639,0.9360274052408398,0.018224281444302062,-0.6830550790288291,0.7970029203663275,0.3245329665576316,-1.1658553098600781,-0.9825958861338182,2026-02-04T02:37:12.627117,ETHUSD,2253.25,BUY,0.5527135729789734,0.96,0.96,CLEAN,0.8210854291915894
1.0227181904110314,0.33620410964474906,-0.6563704215662637,-0.7950502828635065,1.1495396756188523,-0.860842638893945,1.0419469208337067,1.2042006568086767,1.1150375597161988,1.1420529947837899,1.228000395762835,1.5114045861962617,-0.4871369235922999,-0.7656159629823663,-0.4109264930439937,-0.7289575770741685,-0.3207636325215068,-0.6055610636378054,2026-02-04T02:37:12.830414,XAUUSD,5049.19,BUY,0.5422492623329163,0.96,0.96,CLEAN,0.8168997049331665
0.6722868830470949,-0.12685412109253838,-0.7093317072992235,-0.7131013225333813,0.9272839499508272,-1.0006152012987313,0.08774508998653455,1.020694583858805,0.6221949381669298,0.6723459459176808,0.75059986458289,0.9670454158755829,-0.5263434618263803,-0.9449479530063081,0.404129049499508,-0.23676224448939215,-1.2506704560486372,-0.6800464781521992,2026-02-04T02:38:13.401212,BTCUSD,75989.43,BUY,0.5042381882667542,0.96,0.96,CLEAN,0.8016952753067017
0.9472586227658031,0.5513122845971921,-0.32623017946229665,-0.4739315538959602,0.7579258203085585,-0.839926399954499,-0.204777810079848,0.9105400333544545,0.7466621279969062,0.701961959996783,0.7283356798309639,0.9360274052408398,0.018224281444302062,-0.6830550790288291,0.7970029203663275,0.3245329665576316,-1.1658553098600781,-0.9825958861338182,2026-02-04T02:38:13.965976,ETHUSD,2256.46,BUY,0.5233475565910339,0.96,0.96,CLEAN,0.8093390226364137
1.0227181904110314,0.33620410964474906,-0.6563704215662637,-0.7950502828635065,1.1495396756188523,-0.860842638893945,1.0419469208337067,1.2042006568086767,1.1150375597161988,1.1420529947837899,1.228000395762835,1.5114045861962617,-0.4871369235922999,-0.7656159629823663,-0.4109264930439937,-0.7289575770741685,-0.3207636325215068,-0.6055610636378054,2026-02-04T02:38:14.202803,XAUUSD,5044.56,BUY,0.5461325645446777,0.96,0.96,CLEAN,0.818453025817871
0.6722868830470949,-0.12685412109253838,-0.7093317072992235,-0.7131013225333813,0.9272839499508272,-1.0006152012987313,0.08774508998653455,1.020694583858805,0.6221949381669298,0.6723459459176808,0.75059986458289,0.9670454158755829,-0.5263434618263803,-0.9449479530063081,0.404129049499508,-0.23676224448939215,-1.2506704560486372,-0.6800464781521992,2026-02-04T02:39:14.419219,BTCUSD,76000.11,SELL,0.5230845808982849,0.96,0.96,CLEAN,0.809233832359314
